review_id,beer_id,state,state_id
5168,36,Vermont,45
5169,36,New York,32
5170,36,New Jersey,30
5171,36,Massachusetts,21
5172,36,Rhode Island,39
5173,36,Massachusetts,21
5174,36,Florida,9
5175,36,Vermont,45
5176,36,Illinois,13
5177,36,California,4
5178,36,Florida,9
5179,36,Nevada,28
5180,36,Colorado,5
5181,36,Florida,9
5182,36,Iowa,15
5183,36,Florida,9
5184,36,Colorado,5
5185,37,Ohio,35
5186,37,Massachusetts,21
5187,37,Rhode Island,39
5188,37,Massachusetts,21
5189,37,New Jersey,30
5190,37,Illinois,13
5191,37,Massachusetts,21
5192,37,New Jersey,30
5193,37,Vermont,45
5194,37,Vermont,45
5195,37,Florida,9
5196,37,Illinois,13
5197,37,Massachusetts,21
5198,37,Iowa,15
5199,37,Connecticut,6
5200,37,Massachusetts,21
5201,37,Massachusetts,21
5202,37,Delaware,7
5203,37,District of Columbia,8
5204,37,Ohio,35
5205,37,Massachusetts,21
5206,37,Rhode Island,39
5207,37,Massachusetts,21
5208,37,New Jersey,30
5209,37,Illinois,13
5210,37,Massachusetts,21
5211,37,New Jersey,30
5212,37,Vermont,45
5213,37,Vermont,45
5214,37,Florida,9
5215,37,Illinois,13
5216,37,Massachusetts,21
5217,37,Iowa,15
5218,37,Connecticut,6
5219,37,Massachusetts,21
5220,37,Massachusetts,21
5221,37,Delaware,7
5222,37,District of Columbia,8
5223,38,Wisconsin,49
5224,38,New Hampshire,29
5225,38,New York,32
5226,38,Pennsylvania,38
5227,38,New Jersey,30
5228,38,Massachusetts,21
5229,38,Nevada,28
5230,38,Massachusetts,21
5231,38,Massachusetts,21
5232,38,Maryland,20
5233,38,Virginia,46
5234,38,Connecticut,6
5235,38,New York,32
5236,38,Minnesota,23
5237,38,New York,32
5238,38,Virginia,46
5239,38,Massachusetts,21
5240,38,Massachusetts,21
5241,38,Massachusetts,21
5242,38,Wisconsin,49
5243,38,New Hampshire,29
5244,38,New York,32
5245,38,Pennsylvania,38
5246,38,New Jersey,30
5247,38,Massachusetts,21
5248,38,Nevada,28
5249,38,Massachusetts,21
5250,38,Massachusetts,21
5251,38,Maryland,20
5252,38,Virginia,46
5253,38,Connecticut,6
5254,38,New York,32
5255,38,Minnesota,23
5256,38,New York,32
5257,38,Virginia,46
5258,38,Massachusetts,21
5259,38,Massachusetts,21
5260,38,Massachusetts,21
5261,39,Illinois,13
5262,39,Florida,9
5263,39,Pennsylvania,38
5264,39,Washington,47
5265,39,Illinois,13
5266,39,Wisconsin,49
5267,39,Texas,43
5268,39,Minnesota,23
5269,39,New York,32
5270,39,Idaho,12
5271,39,Florida,9
5272,39,Massachusetts,21
5273,39,Indiana,14
5274,39,Georgia,10
5275,39,Vermont,45
5276,39,Indiana,14
5277,39,Massachusetts,21
5278,39,North Carolina,33
5279,39,New Mexico,31
5280,39,Idaho,12
5281,39,Georgia,10
5282,39,District of Columbia,8
5283,39,Florida,9
5284,39,Illinois,13
5285,39,Florida,9
5286,39,Pennsylvania,38
5287,39,Washington,47
5288,39,Illinois,13
5289,39,Wisconsin,49
5290,39,Texas,43
5291,39,Minnesota,23
5292,39,New York,32
5293,39,Idaho,12
5294,39,Florida,9
5295,39,Massachusetts,21
5296,39,Indiana,14
5297,39,Georgia,10
5298,39,Vermont,45
5299,39,Indiana,14
5300,39,Massachusetts,21
5301,39,North Carolina,33
5302,39,New Mexico,31
5303,39,Idaho,12
5304,39,Georgia,10
5305,39,District of Columbia,8
5306,39,Florida,9
5307,39,Massachusetts,21
5308,39,Tennessee,42
5309,39,Ohio,35
5310,39,California,4
5311,39,Indiana,14
5312,39,Virginia,46
5313,39,Virginia,46
5314,39,Massachusetts,21
5315,39,Ohio,35
5316,39,Florida,9
5317,39,Massachusetts,21
5318,39,Maryland,20
5319,39,Massachusetts,21
5320,39,Oregon,37
5321,39,California,4
5322,39,Alabama,0
5323,39,Maine,19
5324,39,Michigan,22
5325,39,South Carolina,40
5326,39,California,4
5327,39,New York,32
5328,39,New York,32
5329,39,Michigan,22
5330,39,Georgia,10
5331,39,Illinois,13
5332,39,Florida,9
5333,39,Pennsylvania,38
5334,39,Ohio,35
5335,39,Idaho,12
5336,39,Pennsylvania,38
5337,39,Georgia,10
5338,39,Colorado,5
5339,39,Georgia,10
5340,39,Mississippi,24
5341,39,Rhode Island,39
5342,39,Texas,43
5343,39,Ohio,35
5344,39,Maryland,20
5345,39,Ohio,35
5346,39,Tennessee,42
5347,39,Wisconsin,49
5348,39,Florida,9
5349,39,Massachusetts,21
5350,39,Florida,9
5351,39,New Jersey,30
5352,39,Texas,43
5353,39,Michigan,22
5354,39,Florida,9
5355,39,Iowa,15
5356,39,Illinois,13
5357,39,North Carolina,33
5358,39,Michigan,22
5359,39,Illinois,13
5360,39,Indiana,14
5361,39,Tennessee,42
5362,39,Massachusetts,21
5363,39,California,4
5364,39,Massachusetts,21
5365,39,California,4
5366,39,California,4
5367,39,New Jersey,30
5368,39,Massachusetts,21
5369,39,Virginia,46
5370,39,Colorado,5
5371,39,Missouri,25
5372,39,Missouri,25
5373,39,Illinois,13
5374,39,Illinois,13
5375,39,Indiana,14
5376,39,New Hampshire,29
5377,39,Ohio,35
5378,39,Michigan,22
5379,39,Iowa,15
5380,39,Florida,9
5381,39,Texas,43
5382,39,Massachusetts,21
5383,39,Georgia,10
5384,39,Virginia,46
5385,39,Maryland,20
5386,39,Ohio,35
5387,39,Pennsylvania,38
5388,39,Massachusetts,21
5389,39,New York,32
5390,39,Michigan,22
5391,39,Nevada,28
5392,39,Florida,9
5393,39,Missouri,25
5394,39,California,4
5395,39,Virginia,46
5396,39,Michigan,22
5397,39,Massachusetts,21
5398,39,Vermont,45
5399,39,Texas,43
5400,39,Illinois,13
5401,39,California,4
5402,39,Massachusetts,21
5403,39,Florida,9
5404,39,Indiana,14
5405,39,Connecticut,6
5406,39,Arizona,2
5407,39,Iowa,15
5408,39,Georgia,10
5409,39,Vermont,45
5410,39,Michigan,22
5411,39,California,4
5412,39,Ohio,35
5413,39,Maine,19
5414,39,Pennsylvania,38
5415,39,Delaware,7
5416,39,Indiana,14
5417,39,Vermont,45
5418,39,Washington,47
5419,39,Virginia,46
5420,39,Florida,9
5421,39,Pennsylvania,38
5422,39,Florida,9
5423,39,Illinois,13
5424,39,Illinois,13
5425,39,Utah,44
5426,39,Pennsylvania,38
5427,39,Wisconsin,49
5428,39,New Jersey,30
5429,39,Illinois,13
5430,39,New Mexico,31
5431,39,Michigan,22
5432,39,Illinois,13
5433,39,Florida,9
5434,39,Texas,43
5435,39,Vermont,45
5436,39,Nebraska,27
5437,39,Virginia,46
5438,39,California,4
5439,39,California,4
5440,39,Massachusetts,21
5441,39,Massachusetts,21
5442,39,Texas,43
5443,39,North Carolina,33
5444,39,Florida,9
5445,39,Illinois,13
5446,39,California,4
5447,39,Virginia,46
5448,39,Iowa,15
5449,39,Kentucky,17
5450,39,Maine,19
5451,39,California,4
5452,39,California,4
5453,39,South Carolina,40
5454,39,Oklahoma,36
5455,39,Florida,9
5456,39,Iowa,15
5457,39,Kentucky,17
5458,39,Florida,9
5459,39,New York,32
5460,39,Florida,9
5461,39,Massachusetts,21
5462,39,Wisconsin,49
5463,39,California,4
5464,39,Florida,9
5465,39,Massachusetts,21
5466,39,Florida,9
5467,39,California,4
5468,39,Colorado,5
5469,39,New York,32
5470,39,Vermont,45
5471,39,Alabama,0
5472,39,California,4
5473,39,California,4
5474,39,Indiana,14
5475,39,North Carolina,33
5476,39,New York,32
5477,39,Illinois,13
5478,39,Illinois,13
5479,39,Indiana,14
5480,39,Missouri,25
5481,39,Florida,9
5482,39,Texas,43
5483,39,Illinois,13
5484,39,North Carolina,33
5485,39,California,4
5486,39,South Carolina,40
5487,39,California,4
5488,39,North Carolina,33
5489,39,Rhode Island,39
5490,39,Ohio,35
5491,39,Texas,43
5492,39,Illinois,13
5493,39,New York,32
5494,39,Florida,9
5495,39,California,4
5496,39,New York,32
5497,39,Washington,47
5498,39,California,4
5499,39,Maryland,20
5500,39,Ohio,35
5501,39,California,4
5502,39,California,4
5503,39,Missouri,25
5504,39,Mississippi,24
5505,39,Minnesota,23
5506,39,Massachusetts,21
5507,39,Indiana,14
5508,39,West Virginia,48
5509,39,Georgia,10
5510,39,New Hampshire,29
5511,39,Texas,43
5512,39,District of Columbia,8
5513,39,Illinois,13
5514,39,Ohio,35
5515,39,Massachusetts,21
5516,39,District of Columbia,8
5517,39,Illinois,13
5518,39,Ohio,35
5519,39,Colorado,5
5520,39,Wisconsin,49
5521,39,Illinois,13
5522,39,Georgia,10
5523,39,California,4
5524,39,North Carolina,33
5525,39,Florida,9
5526,39,Florida,9
5527,39,Indiana,14
5528,39,Texas,43
5529,39,New Jersey,30
5530,39,Washington,47
5531,39,Michigan,22
5532,39,Massachusetts,21
5533,39,Tennessee,42
5534,39,Missouri,25
5535,39,Pennsylvania,38
5536,39,Illinois,13
5537,39,Florida,9
5538,39,Maryland,20
5539,39,Pennsylvania,38
5540,39,Massachusetts,21
5541,39,Illinois,13
5542,39,New York,32
5543,39,New Hampshire,29
5544,39,Indiana,14
5545,39,Florida,9
5546,39,Missouri,25
5547,39,Illinois,13
5548,39,New Mexico,31
5549,39,North Carolina,33
5550,39,Massachusetts,21
5551,39,Texas,43
5552,39,Pennsylvania,38
5553,39,Indiana,14
5554,39,Connecticut,6
5555,39,California,4
5556,39,Florida,9
5557,39,Florida,9
5558,39,Michigan,22
5559,39,California,4
5560,39,Virginia,46
5561,39,Minnesota,23
5562,39,Illinois,13
5563,39,North Dakota,34
5564,39,Minnesota,23
5565,39,Massachusetts,21
5566,39,Florida,9
5567,39,Minnesota,23
5568,39,Georgia,10
5569,39,North Carolina,33
5570,39,Ohio,35
5571,39,Illinois,13
5572,39,Florida,9
5573,39,California,4
5574,39,Florida,9
5575,40,New Jersey,30
5576,40,Ohio,35
5577,40,West Virginia,48
5578,40,Colorado,5
5579,40,California,4
5580,40,Florida,9
5581,40,Illinois,13
5582,40,New Jersey,30
5583,40,Virginia,46
5584,40,Maryland,20
5585,40,Delaware,7
5586,40,Ohio,35
5587,40,California,4
5588,40,Missouri,25
5589,40,Ohio,35
5590,40,Michigan,22
5591,40,New York,32
5592,40,Ohio,35
5593,40,New Jersey,30
5594,40,Ohio,35
5595,40,West Virginia,48
5596,40,Colorado,5
5597,40,California,4
5598,40,Florida,9
5599,40,Illinois,13
5600,40,New Jersey,30
5601,40,Virginia,46
5602,40,Maryland,20
5603,40,Delaware,7
5604,40,Ohio,35
5605,40,California,4
5606,40,Missouri,25
5607,40,Ohio,35
5608,40,Michigan,22
5609,40,New York,32
5610,40,Ohio,35
5611,40,New York,32
5612,40,Pennsylvania,38
5613,40,Florida,9
5614,40,Connecticut,6
5615,40,New York,32
5616,40,Indiana,14
5617,40,Indiana,14
5618,40,New Jersey,30
5619,40,Pennsylvania,38
5620,40,Texas,43
5621,40,Massachusetts,21
5622,40,Ohio,35
5623,40,Nebraska,27
5624,40,Pennsylvania,38
5625,40,Pennsylvania,38
5626,40,Connecticut,6
5627,40,New York,32
5628,40,Pennsylvania,38
5629,40,Connecticut,6
5630,40,Pennsylvania,38
5631,40,Colorado,5
5632,40,New Hampshire,29
5633,40,Massachusetts,21
5634,40,Florida,9
5635,40,Massachusetts,21
5636,40,Massachusetts,21
5637,40,Florida,9
5638,40,Indiana,14
5639,40,Colorado,5
5640,40,Minnesota,23
5641,40,Colorado,5
5642,40,Pennsylvania,38
5643,40,District of Columbia,8
5644,40,California,4
5645,40,Pennsylvania,38
5646,40,Massachusetts,21
5647,40,Pennsylvania,38
5648,40,Kentucky,17
5649,40,Missouri,25
5650,40,Pennsylvania,38
5651,40,Illinois,13
5652,40,Pennsylvania,38
5653,40,Massachusetts,21
5654,40,Kentucky,17
5655,40,Pennsylvania,38
5656,40,New Hampshire,29
5657,40,Colorado,5
5658,40,Washington,47
5659,40,Massachusetts,21
5660,40,New York,32
5661,40,New York,32
5662,40,Indiana,14
5663,40,New Jersey,30
5664,40,New York,32
5665,40,New Jersey,30
5666,40,Minnesota,23
5667,40,Massachusetts,21
5668,40,Pennsylvania,38
5669,40,Oklahoma,36
5670,40,Tennessee,42
5671,40,Iowa,15
5672,40,New York,32
5673,40,Illinois,13
5674,40,New Jersey,30
5675,40,Minnesota,23
5676,40,Michigan,22
5677,40,Washington,47
5678,40,Illinois,13
5679,40,Colorado,5
5680,40,New Jersey,30
5681,40,New York,32
5682,40,Wisconsin,49
5683,40,New York,32
5684,40,Massachusetts,21
5685,40,Illinois,13
5686,40,New York,32
5687,40,Indiana,14
5688,40,Arkansas,3
5689,40,Arkansas,3
5690,40,New York,32
5691,40,New Jersey,30
5692,40,New Jersey,30
5693,40,New York,32
5694,40,Oregon,37
5695,40,Maine,19
5696,41,Missouri,25
5697,41,New Jersey,30
5698,41,Wisconsin,49
5699,41,Connecticut,6
5700,41,Indiana,14
5701,41,Connecticut,6
5702,41,New Jersey,30
5703,41,California,4
5704,41,Tennessee,42
5705,41,Massachusetts,21
5706,41,Massachusetts,21
5707,41,South Carolina,40
5708,41,Georgia,10
5709,41,New York,32
5710,41,Massachusetts,21
5711,41,New Hampshire,29
5712,41,Connecticut,6
5713,41,Wisconsin,49
5714,41,Missouri,25
5715,41,New Jersey,30
5716,41,Wisconsin,49
5717,41,Connecticut,6
5718,41,Indiana,14
5719,41,Connecticut,6
5720,41,New Jersey,30
5721,41,California,4
5722,41,Tennessee,42
5723,41,Massachusetts,21
5724,41,Massachusetts,21
5725,41,South Carolina,40
5726,41,Georgia,10
5727,41,New York,32
5728,41,Massachusetts,21
5729,41,New Hampshire,29
5730,41,Connecticut,6
5731,41,Wisconsin,49
5732,41,Ohio,35
5733,41,Illinois,13
5734,41,Michigan,22
5735,41,Massachusetts,21
5736,41,Maine,19
5737,41,Maryland,20
5738,41,Arizona,2
5739,41,Maine,19
5740,41,New York,32
5741,41,Massachusetts,21
5742,41,Vermont,45
5743,41,New York,32
5744,41,Connecticut,6
5745,41,Connecticut,6
5746,41,Nebraska,27
5747,41,Illinois,13
5748,41,New York,32
5749,41,Ohio,35
5750,41,Rhode Island,39
5751,41,California,4
5752,41,New York,32
5753,41,Iowa,15
5754,41,Illinois,13
5755,41,New York,32
5756,41,Rhode Island,39
5757,41,Connecticut,6
5758,41,Virginia,46
5759,41,New Jersey,30
5760,41,Massachusetts,21
5761,41,Maine,19
5762,41,Illinois,13
5763,41,Massachusetts,21
5764,41,Massachusetts,21
5765,41,New York,32
5766,41,New York,32
5767,41,New York,32
5768,41,Vermont,45
5769,41,New Jersey,30
5770,41,Maryland,20
5771,41,California,4
5772,41,California,4
5773,41,New York,32
5774,41,Virginia,46
5775,41,New York,32
5776,41,New Hampshire,29
5777,41,Nebraska,27
5778,41,Ohio,35
5779,41,Massachusetts,21
5780,41,New York,32
5781,41,Kentucky,17
5782,41,Massachusetts,21
5783,41,New York,32
5784,41,Massachusetts,21
5785,41,New Jersey,30
5786,41,District of Columbia,8
5787,41,New Mexico,31
5788,41,New Hampshire,29
5789,41,Massachusetts,21
5790,41,Connecticut,6
5791,41,Indiana,14
5792,41,Iowa,15
5793,41,Florida,9
5794,41,Alabama,0
5795,41,New Hampshire,29
5796,41,Pennsylvania,38
5797,41,Rhode Island,39
5798,41,Connecticut,6
5799,41,New Hampshire,29
5800,41,New York,32
5801,41,Massachusetts,21
5802,41,California,4
5803,41,California,4
5804,41,Minnesota,23
5805,41,Massachusetts,21
5806,41,Vermont,45
5807,41,Illinois,13
5808,41,New York,32
5809,41,Illinois,13
5810,41,Florida,9
5811,41,Massachusetts,21
5812,41,Vermont,45
5813,41,Florida,9
5814,41,New Jersey,30
5815,41,New Jersey,30
5816,41,Massachusetts,21
5817,41,Vermont,45
5818,41,New York,32
5819,41,New York,32
5820,41,New Hampshire,29
5821,41,Massachusetts,21
5822,41,Pennsylvania,38
5823,41,California,4
5824,41,Massachusetts,21
5825,41,Vermont,45
5826,41,California,4
5827,41,Ohio,35
5828,41,Illinois,13
5829,41,Connecticut,6
5830,41,New Hampshire,29
5831,41,New York,32
5832,41,Virginia,46
5833,41,Georgia,10
5834,41,New Hampshire,29
5835,41,Massachusetts,21
5836,41,New York,32
5837,41,New Jersey,30
5838,41,New Jersey,30
5839,41,California,4
5840,41,Wisconsin,49
5841,41,New Jersey,30
5842,41,Louisiana,18
5843,41,California,4
5844,41,Vermont,45
5845,41,Illinois,13
5846,41,Pennsylvania,38
5847,41,Illinois,13
5848,41,Tennessee,42
5849,41,Massachusetts,21
5850,41,Massachusetts,21
5851,41,Vermont,45
5852,41,Massachusetts,21
5853,41,New York,32
5854,41,Massachusetts,21
5855,41,Illinois,13
5856,41,Massachusetts,21
5857,41,Indiana,14
5858,41,Pennsylvania,38
5859,41,Massachusetts,21
5860,41,Massachusetts,21
5861,41,Pennsylvania,38
5862,41,Pennsylvania,38
5863,41,North Dakota,34
5864,41,New York,32
5865,41,Texas,43
5866,41,Pennsylvania,38
5867,41,Maine,19
5868,41,Ohio,35
5869,41,New Jersey,30
5870,41,Missouri,25
5871,41,District of Columbia,8
5872,41,Washington,47
5873,41,Colorado,5
5874,41,New Hampshire,29
5875,41,New Hampshire,29
5876,41,California,4
5877,41,New Jersey,30
5878,41,Illinois,13
5879,41,Pennsylvania,38
5880,41,Pennsylvania,38
5881,41,Kentucky,17
5882,41,Pennsylvania,38
5883,41,Illinois,13
5884,41,Pennsylvania,38
5885,41,Arizona,2
5886,41,Illinois,13
5887,41,Iowa,15
5888,41,Ohio,35
5889,41,California,4
5890,41,District of Columbia,8
5891,41,New York,32
5892,41,Vermont,45
5893,41,Illinois,13
5894,41,Pennsylvania,38
5895,41,California,4
5896,41,Illinois,13
5897,41,Arizona,2
5898,42,Pennsylvania,38
5899,42,Illinois,13
5900,42,New York,32
5901,42,Pennsylvania,38
5902,42,Massachusetts,21
5903,42,Washington,47
5904,42,New York,32
5905,42,Texas,43
5906,42,Tennessee,42
5907,42,California,4
5908,42,Idaho,12
5909,42,Georgia,10
5910,42,Massachusetts,21
5911,42,Minnesota,23
5912,42,Colorado,5
5913,42,Pennsylvania,38
5914,42,Texas,43
5915,42,Florida,9
5916,42,Massachusetts,21
5917,42,Ohio,35
5918,42,Massachusetts,21
5919,42,Michigan,22
5920,42,Pennsylvania,38
5921,42,Illinois,13
5922,42,New York,32
5923,42,Pennsylvania,38
5924,42,Massachusetts,21
5925,42,Washington,47
5926,42,New York,32
5927,42,Texas,43
5928,42,Tennessee,42
5929,42,California,4
5930,42,Idaho,12
5931,42,Georgia,10
5932,42,Massachusetts,21
5933,42,Minnesota,23
5934,42,Colorado,5
5935,42,Pennsylvania,38
5936,42,Texas,43
5937,42,Florida,9
5938,42,Massachusetts,21
5939,42,Ohio,35
5940,42,Massachusetts,21
5941,42,Michigan,22
5942,43,Alabama,0
5943,43,Virginia,46
5944,43,California,4
5945,43,Massachusetts,21
5946,43,Massachusetts,21
5947,43,North Carolina,33
5948,43,Massachusetts,21
5949,43,Massachusetts,21
5950,43,North Carolina,33
5951,43,Massachusetts,21
5952,43,New Hampshire,29
5953,43,Massachusetts,21
5954,43,Minnesota,23
5955,43,Massachusetts,21
5956,43,Massachusetts,21
5957,43,New York,32
5958,43,California,4
5959,43,Georgia,10
5960,43,Massachusetts,21
5961,43,Connecticut,6
5962,43,Vermont,45
5963,43,Massachusetts,21
5964,43,Tennessee,42
5965,43,Alabama,0
5966,43,Virginia,46
5967,43,California,4
5968,43,Massachusetts,21
5969,43,Massachusetts,21
5970,43,North Carolina,33
5971,43,Massachusetts,21
5972,43,Massachusetts,21
5973,43,North Carolina,33
5974,43,Massachusetts,21
5975,43,New Hampshire,29
5976,43,Massachusetts,21
5977,43,Minnesota,23
5978,43,Massachusetts,21
5979,43,Massachusetts,21
5980,43,New York,32
5981,43,California,4
5982,43,Georgia,10
5983,43,Massachusetts,21
5984,43,Connecticut,6
5985,43,Vermont,45
5986,43,Massachusetts,21
5987,43,Tennessee,42
5988,43,North Carolina,33
5989,43,Ohio,35
5990,43,Ohio,35
5991,43,Texas,43
5992,43,Virginia,46
5993,43,Florida,9
5994,43,Massachusetts,21
5995,43,Maine,19
5996,43,Illinois,13
5997,43,Massachusetts,21
5998,43,Massachusetts,21
5999,43,Massachusetts,21
6000,43,New Hampshire,29
6001,43,Virginia,46
6002,43,Massachusetts,21
6003,43,Massachusetts,21
6004,43,Massachusetts,21
6005,43,Massachusetts,21
6006,43,Arizona,2
6007,43,Massachusetts,21
6008,43,California,4
6009,43,California,4
6010,43,Connecticut,6
6011,43,Illinois,13
6012,43,Minnesota,23
6013,43,Pennsylvania,38
6014,43,Massachusetts,21
6015,43,Iowa,15
6016,43,Iowa,15
6017,43,Illinois,13
6018,43,Massachusetts,21
6019,43,New York,32
6020,43,Massachusetts,21
6021,43,New York,32
6022,43,Rhode Island,39
6023,43,Connecticut,6
6024,43,Massachusetts,21
6025,43,Massachusetts,21
6026,43,Massachusetts,21
6027,43,Connecticut,6
6028,43,Massachusetts,21
6029,43,Massachusetts,21
6030,43,Florida,9
6031,43,New York,32
6032,43,Illinois,13
6033,43,Connecticut,6
6034,43,New York,32
6035,43,Florida,9
6036,43,Massachusetts,21
6037,43,Rhode Island,39
6038,43,Connecticut,6
6039,43,Massachusetts,21
6040,43,Massachusetts,21
6041,43,Massachusetts,21
6042,43,Delaware,7
6043,43,New York,32
6044,43,Georgia,10
6045,43,Florida,9
6046,43,New York,32
6047,43,Illinois,13
6048,43,Virginia,46
6049,43,Massachusetts,21
6050,43,Maine,19
6051,43,Massachusetts,21
6052,44,New York,32
6053,44,California,4
6054,44,Pennsylvania,38
6055,44,Connecticut,6
6056,44,Connecticut,6
6057,44,Nevada,28
6058,44,Massachusetts,21
6059,44,New York,32
6060,44,Illinois,13
6061,44,Colorado,5
6062,44,Pennsylvania,38
6063,44,Minnesota,23
6064,44,Pennsylvania,38
6065,44,Maryland,20
6066,44,Michigan,22
6067,44,Massachusetts,21
6068,44,New Jersey,30
6069,44,New Jersey,30
6070,44,New York,32
6071,44,New York,32
6072,44,California,4
6073,44,Pennsylvania,38
6074,44,Connecticut,6
6075,44,Connecticut,6
6076,44,Nevada,28
6077,44,Massachusetts,21
6078,44,New York,32
6079,44,Illinois,13
6080,44,Colorado,5
6081,44,Pennsylvania,38
6082,44,Minnesota,23
6083,44,Pennsylvania,38
6084,44,Maryland,20
6085,44,Michigan,22
6086,44,Massachusetts,21
6087,44,New Jersey,30
6088,44,New Jersey,30
6089,44,New York,32
6090,44,Massachusetts,21
6091,44,Illinois,13
6092,44,Ohio,35
6093,44,Massachusetts,21
6094,44,Pennsylvania,38
6095,44,Massachusetts,21
6096,44,New Hampshire,29
6097,44,Washington,47
6098,44,Massachusetts,21
6099,44,Oregon,37
6100,44,California,4
6101,44,Illinois,13
6102,44,Iowa,15
6103,44,Georgia,10
6104,44,Ohio,35
6105,44,Indiana,14
6106,44,Massachusetts,21
6107,44,New Mexico,31
6108,44,Vermont,45
6109,44,Vermont,45
6110,44,New Jersey,30
6111,44,California,4
6112,44,New Jersey,30
6113,44,California,4
6114,44,Maine,19
6115,44,Pennsylvania,38
6116,44,Idaho,12
6117,44,Alabama,0
6118,44,Vermont,45
6119,44,New York,32
6120,44,Connecticut,6
6121,44,Connecticut,6
6122,44,New York,32
6123,44,New York,32
6124,44,Massachusetts,21
6125,44,New York,32
6126,44,Connecticut,6
6127,44,Virginia,46
6128,44,Connecticut,6
6129,44,Georgia,10
6130,44,New York,32
6131,44,Connecticut,6
6132,44,New York,32
6133,44,North Carolina,33
6134,44,Virginia,46
6135,44,Massachusetts,21
6136,44,Pennsylvania,38
6137,44,New Jersey,30
6138,44,Arizona,2
6139,44,Illinois,13
6140,44,Pennsylvania,38
6141,44,California,4
6142,44,Rhode Island,39
6143,44,Nebraska,27
6144,44,New York,32
6145,44,Texas,43
6146,44,Massachusetts,21
6147,44,California,4
6148,44,Massachusetts,21
6149,44,Iowa,15
6150,44,Florida,9
6151,44,Illinois,13
6152,44,Connecticut,6
6153,44,New Mexico,31
6154,44,New York,32
6155,44,New Mexico,31
6156,44,Connecticut,6
6157,44,Connecticut,6
6158,44,Massachusetts,21
6159,44,Massachusetts,21
6160,44,Massachusetts,21
6161,44,Texas,43
6162,44,Rhode Island,39
6163,44,Massachusetts,21
6164,44,Massachusetts,21
6165,44,Massachusetts,21
6166,44,Massachusetts,21
6167,44,Illinois,13
6168,44,Virginia,46
6169,44,New York,32
6170,44,Vermont,45
6171,44,New York,32
6172,44,Pennsylvania,38
6173,44,Washington,47
6174,44,Rhode Island,39
6175,44,Vermont,45
6176,45,Delaware,7
6177,45,Rhode Island,39
6178,45,Alabama,0
6179,45,Massachusetts,21
6180,45,Illinois,13
6181,45,Massachusetts,21
6182,45,Ohio,35
6183,45,Illinois,13
6184,45,Massachusetts,21
6185,45,Georgia,10
6186,45,Massachusetts,21
6187,45,Michigan,22
6188,45,New Hampshire,29
6189,45,Massachusetts,21
6190,45,Massachusetts,21
6191,45,Massachusetts,21
6192,45,Connecticut,6
6193,45,Massachusetts,21
6194,45,Massachusetts,21
6195,46,Idaho,12
6196,46,New Mexico,31
6197,46,Colorado,5
6198,46,Minnesota,23
6199,46,Missouri,25
6200,46,Illinois,13
6201,46,Florida,9
6202,46,Iowa,15
6203,46,Texas,43
6204,46,Indiana,14
6205,46,District of Columbia,8
6206,46,Pennsylvania,38
6207,46,Illinois,13
6208,46,Florida,9
6209,46,Nevada,28
6210,46,Missouri,25
6211,46,Illinois,13
6212,46,Illinois,13
6213,46,New York,32
6214,46,Idaho,12
6215,46,New Mexico,31
6216,46,Colorado,5
6217,46,Minnesota,23
6218,46,Missouri,25
6219,46,Illinois,13
6220,46,Florida,9
6221,46,Iowa,15
6222,46,Texas,43
6223,46,Indiana,14
6224,46,District of Columbia,8
6225,46,Pennsylvania,38
6226,46,Illinois,13
6227,46,Florida,9
6228,46,Nevada,28
6229,46,Missouri,25
6230,46,Illinois,13
6231,46,Illinois,13
6232,46,New York,32
6233,47,Colorado,5
6234,47,Montana,26
6235,47,Minnesota,23
6236,47,Pennsylvania,38
6237,47,Tennessee,42
6238,47,Massachusetts,21
6239,47,California,4
6240,47,Illinois,13
6241,47,West Virginia,48
6242,47,Massachusetts,21
6243,47,Rhode Island,39
6244,47,California,4
6245,47,Arizona,2
6246,47,Connecticut,6
6247,47,Texas,43
6248,47,Texas,43
6249,47,California,4
6250,47,Florida,9
6251,47,California,4
6252,47,Massachusetts,21
6253,47,Massachusetts,21
6254,47,California,4
6255,47,Nevada,28
6256,47,Colorado,5
6257,47,Montana,26
6258,47,Minnesota,23
6259,47,Pennsylvania,38
6260,47,Tennessee,42
6261,47,Massachusetts,21
6262,47,California,4
6263,47,Illinois,13
6264,47,West Virginia,48
6265,47,Massachusetts,21
6266,47,Rhode Island,39
6267,47,California,4
6268,47,Arizona,2
6269,47,Connecticut,6
6270,47,Texas,43
6271,47,Texas,43
6272,47,California,4
6273,47,Florida,9
6274,47,California,4
6275,47,Massachusetts,21
6276,47,Massachusetts,21
6277,47,California,4
6278,47,Nevada,28
6279,47,Illinois,13
6280,47,Minnesota,23
6281,47,Vermont,45
6282,47,Illinois,13
6283,47,Washington,47
6284,47,Massachusetts,21
6285,47,California,4
6286,47,Florida,9
6287,47,Massachusetts,21
6288,47,Idaho,12
6289,47,Texas,43
6290,47,Massachusetts,21
6291,47,California,4
6292,47,Illinois,13
6293,47,Virginia,46
6294,47,Colorado,5
6295,47,Missouri,25
6296,47,California,4
6297,47,New York,32
6298,47,Illinois,13
6299,47,Michigan,22
6300,47,Pennsylvania,38
6301,47,Pennsylvania,38
6302,47,Colorado,5
6303,47,California,4
6304,47,Massachusetts,21
